"No.","Time","Source","Destination","Protocol","Length","Info"
"196","41.931553603","10.61.68.21","216.58.200.164","TCP","66","39454  >  443 [ACK] Seq=3199 Ack=67622 Win=139008 Len=0 TSval=905082195 TSecr=906761557"
"197","41.931580398","216.58.200.164","10.61.68.21","TLSv1.3","97","Application Data"
"198","41.931590738","216.58.200.164","10.61.68.21","TLSv1.3","105","Application Data"
"199","41.931800460","10.61.68.21","216.58.200.164","TCP","66","39454  >  443 [ACK] Seq=3199 Ack=67692 Win=139008 Len=0 TSval=905082196 TSecr=906761557"
"200","41.933272531","10.61.68.21","216.58.200.164","TLSv1.3","105","Application Data"
"201","41.935289919","192.168.108.122","10.61.68.21","DNS","229","Standard query response 0xec78 A download.visualstudio.microsoft.com CNAME 2-01-5830-0005.cdx.cedexis.net CNAME 4316b.wpc.azureedge.net CNAME cs10.wpc.v0cdn.net A 192.229.232.200 OPT"
"202","41.935577065","216.58.200.164","10.61.68.21","TCP","66","443  >  39454 [ACK] Seq=67692 Ack=3238 Win=62272 Len=0 TSval=906761557 TSecr=905082197"
"203","43.121926694","10.61.68.21","192.168.108.122","DNS","86","Standard query 0xb8fe A play.google.com OPT"
"204","43.186117157","192.168.108.122","10.61.68.21","DNS","241","Standard query response 0x4e1c AAAA download.visualstudio.microsoft.com CNAME 2-01-5830-0005.cdx.cedexis.net CNAME 4316b.wpc.azureedge.net CNAME cs10.wpc.v0cdn.net AAAA 2606:2800:147:ff8:129b:22eb:20b:1347 OPT"
"205","43.187325406","10.61.68.21","192.229.232.200","TCP","74","50136  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=100873105 TSecr=0 WS=128"
"206","43.220352957","192.229.232.200","10.61.68.21","TCP","74","443  >  50136 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1363 WS=64 SACK_PERM=1 TSval=1052700012 TSecr=100873105"
"207","43.220433214","10.61.68.21","192.229.232.200","TCP","66","50136  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=100873138 TSecr=1052700012"
"208","43.220676769","10.61.68.21","192.229.232.200","TLSv1.2","583","Client Hello"
"209","43.241777762","192.168.108.122","10.61.68.21","DNS","102","Standard query response 0xb8fe A play.google.com A 172.217.167.14 OPT"
"210","43.242538625","10.61.68.21","172.217.167.14","TCP","74","59330  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3371062145 TSecr=0 WS=128"
"211","43.257704037","192.229.232.200","10.61.68.21","TCP","66","443  >  50136 [ACK] Seq=1 Ack=518 Win=64960 Len=0 TSval=1052700042 TSecr=100873138"
"212","43.271977452","192.229.232.200","10.61.68.21","TLSv1.2","1417","Server Hello"
"213","43.272043757","10.61.68.21","192.229.232.200","TCP","66","50136  >  443 [ACK] Seq=518 Ack=1352 Win=63104 Len=0 TSval=100873190 TSecr=1052700062"
"214","43.286267921","192.229.232.200","10.61.68.21","TCP","1417","443  >  50136 [ACK] Seq=1352 Ack=518 Win=64960 Len=1351 TSval=1052700062 TSecr=100873138 [TCP segment of a reassembled PDU]"
"215","43.286320519","10.61.68.21","192.229.232.200","TCP","66","50136  >  443 [ACK] Seq=518 Ack=2703 Win=63104 Len=0 TSval=100873204 TSecr=1052700062"
"216","43.292495376","10.61.68.21","216.58.200.164","TLSv1.3","388","Application Data"
"217","43.295211552","192.229.232.200","10.61.68.21","TCP","124","443  >  50136 [PSH, ACK] Seq=2703 Ack=518 Win=64960 Len=58 TSval=1052700062 TSecr=100873138 [TCP segment of a reassembled PDU]"
"218","43.295261022","10.61.68.21","192.229.232.200","TCP","66","50136  >  443 [ACK] Seq=518 Ack=2761 Win=64128 Len=0 TSval=100873213 TSecr=1052700062"
"219","43.309208988","192.229.232.200","10.61.68.21","TCP","1402","443  >  50136 [PSH, ACK] Seq=2761 Ack=518 Win=64960 Len=1336 TSval=1052700062 TSecr=100873138 [TCP segment of a reassembled PDU]"
"220","43.309255725","10.61.68.21","192.229.232.200","TCP","66","50136  >  443 [ACK] Seq=518 Ack=4097 Win=63104 Len=0 TSval=100873227 TSecr=1052700062"
"221","43.355728765","192.229.232.200","10.61.68.21","TCP","1417","443  >  50136 [ACK] Seq=4097 Ack=518 Win=64960 Len=1351 TSval=1052700062 TSecr=100873138 [TCP segment of a reassembled PDU]"
"222","43.355776878","10.61.68.21","192.229.232.200","TCP","66","50136  >  443 [ACK] Seq=518 Ack=5448 Win=63104 Len=0 TSval=100873274 TSecr=1052700062"
"223","43.369284519","192.229.232.200","10.61.68.21","TCP","95","443  >  50136 [PSH, ACK] Seq=5448 Ack=518 Win=64960 Len=29 TSval=1052700062 TSecr=100873138 [TCP segment of a reassembled PDU]"
"224","43.369352877","10.61.68.21","192.229.232.200","TCP","66","50136  >  443 [ACK] Seq=518 Ack=5477 Win=64128 Len=0 TSval=100873287 TSecr=1052700062"
"225","43.371546267","10.61.68.21","172.217.167.14","TCP","74","59332  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3371062274 TSecr=0 WS=128"
"226","43.384748704","192.229.232.200","10.61.68.21","TLSv1.2","1446","Certificate [TCP segment of a reassembled PDU]"
"227","43.384795198","10.61.68.21","192.229.232.200","TCP","66","50136  >  443 [ACK] Seq=518 Ack=6857 Win=62848 Len=0 TSval=100873303 TSecr=1052700062"
"228","43.384834065","192.229.232.200","10.61.68.21","TLSv1.2","242","Server Key Exchange, Server Hello Done"
"229","43.384845657","10.61.68.21","192.229.232.200","TCP","66","50136  >  443 [ACK] Seq=518 Ack=7033 Win=62720 Len=0 TSval=100873303 TSecr=1052700062"
"230","43.384854977","172.217.167.14","10.61.68.21","TCP","74","443  >  59330 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1363 WS=64 SACK_PERM=1 TSval=3204398683 TSecr=3371062145"
"231","43.384898703","10.61.68.21","172.217.167.14","TCP","66","59330  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3371062288 TSecr=3204398683"
"232","43.384908981","216.58.200.164","10.61.68.21","TCP","66","443  >  39454 [ACK] Seq=67692 Ack=3560 Win=61952 Len=0 TSval=906762917 TSecr=905083556"
"233","43.384921934","172.217.167.14","10.61.68.21","TCP","74","443  >  59332 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1363 WS=64 SACK_PERM=1 TSval=2041452984 TSecr=3371062274"
"234","43.384939051","10.61.68.21","172.217.167.14","TCP","66","59332  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3371062288 TSecr=2041452984"
"235","43.385450954","10.61.68.21","172.217.167.14","TLSv1.3","643","Client Hello"
"236","43.386967953","10.61.68.21","192.229.232.200","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"237","43.408665037","172.217.167.14","10.61.68.21","TCP","66","443  >  59330 [ACK] Seq=1 Ack=578 Win=64896 Len=0 TSval=3204398833 TSecr=3371062288"
"238","43.408707708","192.229.232.200","10.61.68.21","TCP","66","443  >  50136 [ACK] Seq=7033 Ack=644 Win=64832 Len=0 TSval=1052700212 TSecr=100873305"
"239","43.408721966","216.58.200.164","10.61.68.21","TLSv1.3","289","Application Data"
"240","43.408749956","216.58.200.164","10.61.68.21","TLSv1.3","191","Application Data"
"241","43.408761637","216.58.200.164","10.61.68.21","TLSv1.3","98","Application Data"
"242","43.408769754","216.58.200.164","10.61.68.21","TLSv1.3","97","Application Data"
"243","43.408777755","216.58.200.164","10.61.68.21","TLSv1.3","105","Application Data"
"244","43.408786118","172.217.167.14","10.61.68.21","TLSv1.3","278","Server Hello, Change Cipher Spec, Application Data"
"245","43.408809792","10.61.68.21","172.217.167.14","TCP","66","59330  >  443 [ACK] Seq=578 Ack=213 Win=64128 Len=0 TSval=3371062312 TSecr=3204398843"
"246","43.408834465","192.229.232.200","10.61.68.21","TLSv1.2","324","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"247","43.408896310","10.61.68.21","216.58.200.164","TCP","66","39454  >  443 [ACK] Seq=3560 Ack=68142 Win=141696 Len=0 TSval=905083673 TSecr=906763027"
"248","43.410927840","10.61.68.21","172.217.167.14","TLSv1.3","130","Change Cipher Spec, Application Data"
"249","43.411635157","10.61.68.21","192.229.232.200","TLSv1.2","270","Application Data"
"250","43.412614501","10.61.68.21","216.58.200.164","TLSv1.3","105","Application Data"
"251","43.413239442","10.61.68.21","172.217.167.14","TLSv1.3","548","Application Data, Application Data"
"252","43.439629952","172.217.167.14","10.61.68.21","TCP","66","443  >  59330 [ACK] Seq=213 Ack=642 Win=64832 Len=0 TSval=3204398853 TSecr=3371062314"
"253","43.439672898","192.229.232.200","10.61.68.21","TCP","66","443  >  50136 [ACK] Seq=7291 Ack=848 Win=64640 Len=0 TSval=1052700232 TSecr=100873329"
"254","43.456846873","216.58.200.164","10.61.68.21","TCP","66","443  >  39454 [ACK] Seq=68142 Ack=3599 Win=61888 Len=0 TSval=906763037 TSecr=905083676"
"255","43.456888721","172.217.167.14","10.61.68.21","TCP","66","443  >  59330 [ACK] Seq=213 Ack=1124 Win=64384 Len=0 TSval=3204398863 TSecr=3371062316"
"256","43.482039621","172.217.167.14","10.61.68.21","TLSv1.3","630","Application Data, Application Data"
"257","43.482091903","172.217.167.14","10.61.68.21","TLSv1.3","97","Application Data"
"258","43.482250376","10.61.68.21","172.217.167.14","TCP","66","59330  >  443 [ACK] Seq=1124 Ack=808 Win=64128 Len=0 TSval=3371062385 TSecr=3204398863"
"259","43.482475988","10.61.68.21","172.217.167.14","TLSv1.3","97","Application Data"
"260","43.483800413","192.229.232.200","10.61.68.21","TLSv1.2","764","Application Data, Application Data"
"261","43.483872250","192.229.232.200","10.61.68.21","TLSv1.2","97","Encrypted Alert"
"262","43.483883475","192.229.232.200","10.61.68.21","TCP","66","443  >  50136 [FIN, ACK] Seq=8020 Ack=848 Win=64640 Len=0 TSval=1052700242 TSecr=100873329"
"263","43.483996200","10.61.68.21","192.229.232.200","TCP","66","50136  >  443 [ACK] Seq=848 Ack=8021 Win=64128 Len=0 TSval=100873402 TSecr=1052700242"
"264","43.486490346","10.61.68.21","192.229.232.200","TLSv1.2","97","Encrypted Alert"
"265","43.486624496","10.61.68.21","192.229.232.200","TCP","66","50136  >  443 [FIN, ACK] Seq=879 Ack=8021 Win=64128 Len=0 TSval=100873404 TSecr=1052700242"
"266","43.559995539","10.61.68.21","192.229.232.200","TCP","66","[TCP Retransmission] 50136  >  443 [FIN, ACK] Seq=879 Ack=8021 Win=64128 Len=0 TSval=100873478 TSecr=1052700242"
"267","43.612031559","172.217.167.14","10.61.68.21","TCP","66","443  >  59330 [ACK] Seq=808 Ack=1155 Win=64320 Len=0 TSval=3204398923 TSecr=3371062385"
"268","43.617055703","192.229.232.200","10.61.68.21","TCP","66","443  >  50136 [ACK] Seq=8021 Ack=879 Win=64640 Len=0 TSval=1052700312 TSecr=100873404"
"269","43.625255857","172.217.167.14","10.61.68.21","TLSv1.3","476","Application Data"
"270","43.636807162","192.229.232.200","10.61.68.21","TCP","66","443  >  50136 [ACK] Seq=8021 Ack=880 Win=64640 Len=0 TSval=1052700322 TSecr=100873404"
"271","43.640058800","172.217.167.14","10.61.68.21","TLSv1.3","97","Application Data"
"272","43.640216530","10.61.68.21","172.217.167.14","TCP","66","59330  >  443 [ACK] Seq=1155 Ack=1249 Win=64128 Len=0 TSval=3371062543 TSecr=3204398943"
"273","43.642698339","10.61.68.21","172.217.167.14","TCP","74","59334  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3371062545 TSecr=0 WS=128"
"274","43.650578920","172.217.167.14","10.61.68.21","TLSv1.3","105","Application Data"
"275","43.650881759","10.61.68.21","172.217.167.14","TLSv1.3","105","Application Data"
"276","43.659187526","192.229.232.200","10.61.68.21","TCP","66","[TCP Dup ACK 270#1] 443  >  50136 [ACK] Seq=8021 Ack=880 Win=64640 Len=0 TSval=1052700382 TSecr=100873404"
"277","43.659246989","10.61.68.21","192.229.232.200","TCP","54","50136  >  443 [RST] Seq=880 Win=0 Len=0"
"278","43.664593699","172.217.167.14","10.61.68.21","TCP","74","443  >  59334 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1363 WS=64 SACK_PERM=1 TSval=174953972 TSecr=3371062545"
"279","43.664675471","10.61.68.21","172.217.167.14","TCP","66","59334  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3371062567 TSecr=174953972"
"280","43.665208396","10.61.68.21","172.217.167.14","TLSv1.3","643","Client Hello"
"281","43.676230848","172.217.167.14","10.61.68.21","TCP","66","443  >  59330 [ACK] Seq=1288 Ack=1194 Win=64320 Len=0 TSval=3204399093 TSecr=3371062554"
"282","43.678791417","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1 Ack=578 Win=64896 Len=0 TSval=174953992 TSecr=3371062568"
"283","43.700213523","172.217.167.14","10.61.68.21","TLSv1.3","278","Server Hello, Change Cipher Spec, Application Data"
"284","43.700241544","10.61.68.21","172.217.167.14","TCP","66","59334  >  443 [ACK] Seq=578 Ack=213 Win=64128 Len=0 TSval=3371062603 TSecr=174954002"
"285","43.700468181","10.61.68.21","172.217.167.14","TLSv1.3","130","Change Cipher Spec, Application Data"
"286","43.701185403","10.61.68.21","172.217.167.14","TLSv1.3","1184","Application Data, Application Data"
"287","43.701959811","10.61.68.21","172.217.167.14","TLSv1.3","547","Application Data"
"288","43.703909520","10.61.68.21","216.58.200.164","TLSv1.3","252","Application Data"
"289","43.708127864","10.61.68.21","216.58.200.164","TLSv1.3","217","Application Data"
"290","43.713299203","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=213 Ack=642 Win=64832 Len=0 TSval=174954022 TSecr=3371062603"
"291","43.718169070","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=213 Ack=1760 Win=63744 Len=0 TSval=174954022 TSecr=3371062604"
"292","43.726509901","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=213 Ack=2241 Win=63232 Len=0 TSval=174954022 TSecr=3371062605"
"293","43.737826955","216.58.200.164","10.61.68.21","TCP","66","443  >  39454 [ACK] Seq=68142 Ack=3785 Win=61696 Len=0 TSval=906763327 TSecr=905083968"
"294","43.742859260","172.217.167.14","10.61.68.21","TLSv1.3","630","Application Data, Application Data"
"295","43.742881241","172.217.167.14","10.61.68.21","TLSv1.3","97","Application Data"
"296","43.742884601","216.58.200.164","10.61.68.21","TCP","66","443  >  39454 [ACK] Seq=68142 Ack=3936 Win=61568 Len=0 TSval=906763337 TSecr=905083972"
"297","43.742978131","10.61.68.21","172.217.167.14","TCP","66","59334  >  443 [ACK] Seq=2241 Ack=808 Win=64128 Len=0 TSval=3371062646 TSecr=174954032"
"298","43.743083649","10.61.68.21","172.217.167.14","TLSv1.3","97","Application Data"
"299","43.801269726","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=808 Ack=2272 Win=63232 Len=0 TSval=174954102 TSecr=3371062646"
"300","43.833455707","216.58.200.164","10.61.68.21","TLSv1.3","217","Application Data"
"301","43.833508228","216.58.200.164","10.61.68.21","TLSv1.3","97","Application Data"
"302","43.833517467","216.58.200.164","10.61.68.21","TLSv1.3","105","Application Data"
"303","43.833641323","10.61.68.21","216.58.200.164","TCP","66","39454  >  443 [ACK] Seq=3936 Ack=68363 Win=141696 Len=0 TSval=905084097 TSecr=906763437"
"304","43.835314798","10.61.68.21","216.58.200.164","TLSv1.3","105","Application Data"
"305","43.841508520","216.58.200.164","10.61.68.21","TLSv1.3","749","Application Data, Application Data"
"306","43.841553308","216.58.200.164","10.61.68.21","TLSv1.3","129","Application Data, Application Data"
"307","43.841563252","172.217.167.14","10.61.68.21","TLSv1.3","553","Application Data"
"308","43.841796185","10.61.68.21","216.58.200.164","TCP","66","39454  >  443 [ACK] Seq=3975 Ack=69109 Win=144384 Len=0 TSval=905084106 TSecr=906763457"
"309","43.842560694","172.217.167.14","10.61.68.21","TLSv1.3","465","Application Data"
"310","43.842588752","172.217.167.14","10.61.68.21","TLSv1.3","139","Application Data"
"311","43.842597179","172.217.167.14","10.61.68.21","TLSv1.3","105","Application Data"
"312","43.842604009","216.58.200.164","10.61.68.21","TCP","66","443  >  39454 [ACK] Seq=69109 Ack=3975 Win=61504 Len=0 TSval=906763467 TSecr=905084099"
"313","43.843295518","10.61.68.21","172.217.167.14","TCP","66","59334  >  443 [ACK] Seq=2272 Ack=1806 Win=64128 Len=0 TSval=3371062746 TSecr=174954152"
"314","43.845105494","10.61.68.21","172.217.167.14","TLSv1.3","105","Application Data"
"315","43.861631949","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1806 Ack=2311 Win=63168 Len=0 TSval=174954172 TSecr=3371062748"
"316","43.876202812","10.61.68.21","216.58.200.164","TLSv1.3","321","Application Data"
"317","43.895425696","216.58.200.164","10.61.68.21","TCP","66","443  >  39454 [ACK] Seq=69109 Ack=4230 Win=61248 Len=0 TSval=906763507 TSecr=905084140"
"318","43.960355098","10.61.68.21","216.58.200.164","TLSv1.3","101","Application Data"
"319","43.976971778","10.61.68.21","216.58.200.164","TLSv1.3","254","Application Data"
"320","44.040002882","10.61.68.21","216.58.200.164","TCP","254","[TCP Retransmission] 39454  >  443 [PSH, ACK] Seq=4265 Ack=69109 Win=144384 Len=188 TSval=905084304 TSecr=906763507"
"321","44.054856882","216.58.200.164","10.61.68.21","TCP","66","443  >  39454 [ACK] Seq=69109 Ack=4265 Win=61248 Len=0 TSval=906763587 TSecr=905084224"
"322","44.054914550","216.58.200.164","10.61.68.21","TCP","66","443  >  39454 [ACK] Seq=69109 Ack=4453 Win=61056 Len=0 TSval=906763607 TSecr=905084241"
"323","44.054926159","216.58.200.164","10.61.68.21","TCP","66","[TCP Dup ACK 322#1] 443  >  39454 [ACK] Seq=69109 Ack=4453 Win=61056 Len=0 TSval=906763667 TSecr=905084304"
"324","44.119166696","216.58.200.164","10.61.68.21","TLSv1.3","757","Application Data, Application Data"
"325","44.119222560","216.58.200.164","10.61.68.21","TLSv1.3","129","Application Data, Application Data"
"326","44.119232666","216.58.200.164","10.61.68.21","TLSv1.3","105","Application Data"
"327","44.119373523","10.61.68.21","216.58.200.164","TCP","66","39454  >  443 [ACK] Seq=4453 Ack=69902 Win=147072 Len=0 TSval=905084383 TSecr=906763717"
"328","44.121106542","10.61.68.21","216.58.200.164","TLSv1.3","105","Application Data"
"329","44.188775766","10.61.68.21","192.168.108.122","DNS","86","Standard query 0x942a A www.youtube.com OPT"
"330","44.196708811","216.58.200.164","10.61.68.21","TCP","66","443  >  39454 [ACK] Seq=69902 Ack=4492 Win=60992 Len=0 TSval=906763747 TSecr=905084385"
"331","44.278433811","192.168.108.122","10.61.68.21","DNS","312","Standard query response 0x942a A www.youtube.com CNAME youtube-ui.l.google.com A 172.217.160.238 A 172.217.161.14 A 172.217.166.14 A 172.217.166.206 A 172.217.166.238 A 172.217.167.14 A 172.217.167.206 A 172.217.167.238 A 216.58.196.206 A 216.58.200.174 A 216.58.221.46 A 172.217.31.14 OPT"
"332","44.280063449","10.61.68.21","172.217.167.14","TLSv1.3","754","Application Data"
"333","44.286051627","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1806 Ack=2999 Win=62528 Len=0 TSval=174954602 TSecr=3371063183"
"334","44.658323952","172.217.167.14","10.61.68.21","TLSv1.3","1417","Application Data"
"335","44.684266142","172.217.167.14","10.61.68.21","TLSv1.3","397","Application Data"
"336","44.684437935","10.61.68.21","172.217.167.14","TCP","66","59334  >  443 [ACK] Seq=2999 Ack=3488 Win=64128 Len=0 TSval=3371063587 TSecr=174954782"
"337","44.697835365","172.217.167.14","10.61.68.21","TCP","1417","443  >  59334 [ACK] Seq=3488 Ack=2999 Win=62528 Len=1351 TSval=174954782 TSecr=3371063183 [TCP segment of a reassembled PDU]"
"338","44.709089792","172.217.167.14","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"339","44.709657526","10.61.68.21","172.217.167.14","TCP","66","59334  >  443 [ACK] Seq=2999 Ack=6190 Win=64128 Len=0 TSval=3371063612 TSecr=174954782"
"340","44.713591154","172.217.167.14","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"341","44.717179679","172.217.167.14","10.61.68.21","TLSv1.3","117","Application Data"
